segmento_id,fecha,hora,tipo_dia,es_fin,precipitacion,entrada_estudiantes,salida_estudiantes,entrada_trabajadores,salida_trabajadores,hora_pico,longitud_km,paradas_cercanas,nivel_congestion,velocidad_kmh,carga_vehicular,construccion_vial
1,2025-11-06,11:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,638,0
2,2025-11-06,11:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,137,0
3,2025-11-06,11:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,341,0
4,2025-11-06,11:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,514,0
5,2025-11-06,11:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,178,1
6,2025-11-06,11:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,195,1
7,2025-11-06,11:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,110,0
8,2025-11-06,11:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,230,0
9,2025-11-06,11:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,474,0
10,2025-11-06,11:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,308,0
1,2025-11-06,12:00,Thursday,0,9.35,0,0,0,0,0,12.755,6,2,34,281,0
2,2025-11-06,12:00,Thursday,0,9.35,0,0,0,0,0,13.073,4,2,34,132,0
3,2025-11-06,12:00,Thursday,0,9.35,0,0,0,0,0,12.969,3,2,34,643,0
4,2025-11-06,12:00,Thursday,0,9.35,0,0,0,0,0,13.055,5,2,34,358,0
5,2025-11-06,12:00,Thursday,0,9.35,0,0,0,0,0,12.614,3,2,34,649,0
6,2025-11-06,12:00,Thursday,0,9.35,0,0,0,0,0,13.621,6,2,34,328,0
7,2025-11-06,12:00,Thursday,0,9.35,0,0,0,0,0,13.167,2,2,34,588,0
8,2025-11-06,12:00,Thursday,0,9.35,0,0,0,0,0,13.335,2,2,34,312,0
9,2025-11-06,12:00,Thursday,0,9.35,0,0,0,0,0,15.138,4,2,34,489,0
10,2025-11-06,12:00,Thursday,0,9.35,0,0,0,0,0,41.974,1,2,34,737,0
1,2025-11-06,13:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,591,0
2,2025-11-06,13:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,273,0
3,2025-11-06,13:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,304,0
4,2025-11-06,13:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,577,0
5,2025-11-06,13:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,358,0
6,2025-11-06,13:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,204,0
7,2025-11-06,13:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,101,0
8,2025-11-06,13:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,276,0
9,2025-11-06,13:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,427,0
10,2025-11-06,13:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,215,0
1,2025-11-06,14:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,347,0
2,2025-11-06,14:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,429,0
3,2025-11-06,14:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,430,0
4,2025-11-06,14:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,100,0
5,2025-11-06,14:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,624,0
6,2025-11-06,14:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,516,0
7,2025-11-06,14:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,175,0
8,2025-11-06,14:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,530,0
9,2025-11-06,14:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,406,1
10,2025-11-06,14:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,629,0
1,2025-11-06,15:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,149,0
2,2025-11-06,15:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,422,0
3,2025-11-06,15:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,634,0
4,2025-11-06,15:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,457,0
5,2025-11-06,15:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,408,0
6,2025-11-06,15:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,249,0
7,2025-11-06,15:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,321,0
8,2025-11-06,15:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,543,0
9,2025-11-06,15:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,130,0
10,2025-11-06,15:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,461,0
1,2025-11-06,16:00,Thursday,0,0.0,0,0,0,0,1,12.755,6,3,26,190,0
2,2025-11-06,16:00,Thursday,0,0.0,0,0,0,0,1,13.073,4,3,26,391,0
3,2025-11-06,16:00,Thursday,0,0.0,0,0,0,0,1,12.969,3,3,26,708,0
4,2025-11-06,16:00,Thursday,0,0.0,0,0,0,0,1,13.055,5,3,26,940,0
5,2025-11-06,16:00,Thursday,0,0.0,0,0,0,0,1,12.614,3,3,26,619,0
6,2025-11-06,16:00,Thursday,0,0.0,0,0,0,0,1,13.621,6,3,26,573,0
7,2025-11-06,16:00,Thursday,0,0.0,0,0,0,0,1,13.167,2,3,26,357,0
8,2025-11-06,16:00,Thursday,0,0.0,0,0,0,0,1,13.335,2,3,26,630,0
9,2025-11-06,16:00,Thursday,0,0.0,0,0,0,0,1,15.138,4,3,26,161,0
10,2025-11-06,16:00,Thursday,0,0.0,0,0,0,0,1,41.974,1,3,26,237,0
1,2025-11-06,17:00,Thursday,0,0.0,0,1,0,1,1,12.755,6,5,10,862,0
2,2025-11-06,17:00,Thursday,0,0.0,0,1,0,1,1,13.073,4,5,10,1152,0
3,2025-11-06,17:00,Thursday,0,0.0,0,1,0,1,1,12.969,3,5,10,280,0
4,2025-11-06,17:00,Thursday,0,0.0,0,1,0,1,1,13.055,5,5,10,527,0
5,2025-11-06,17:00,Thursday,0,0.0,0,1,0,1,1,12.614,3,5,10,475,0
6,2025-11-06,17:00,Thursday,0,0.0,0,1,0,1,1,13.621,6,5,10,600,0
7,2025-11-06,17:00,Thursday,0,0.0,0,1,0,1,1,13.167,2,5,10,1037,0
8,2025-11-06,17:00,Thursday,0,0.0,0,1,0,1,1,13.335,2,5,10,1167,0
9,2025-11-06,17:00,Thursday,0,0.0,0,1,0,1,1,15.138,4,5,10,432,0
10,2025-11-06,17:00,Thursday,0,0.0,0,1,0,1,1,41.974,1,5,10,772,0
1,2025-11-06,18:00,Thursday,0,0.0,0,0,0,0,1,12.755,6,3,26,233,0
2,2025-11-06,18:00,Thursday,0,0.0,0,0,0,0,1,13.073,4,3,26,406,0
3,2025-11-06,18:00,Thursday,0,0.0,0,0,0,0,1,12.969,3,3,26,102,0
4,2025-11-06,18:00,Thursday,0,0.0,0,0,0,0,1,13.055,5,3,26,826,0
5,2025-11-06,18:00,Thursday,0,0.0,0,0,0,0,1,12.614,3,3,26,904,0
6,2025-11-06,18:00,Thursday,0,0.0,0,0,0,0,1,13.621,6,3,26,801,0
7,2025-11-06,18:00,Thursday,0,0.0,0,0,0,0,1,13.167,2,3,26,832,0
8,2025-11-06,18:00,Thursday,0,0.0,0,0,0,0,1,13.335,2,3,26,271,0
9,2025-11-06,18:00,Thursday,0,0.0,0,0,0,0,1,15.138,4,3,26,524,0
10,2025-11-06,18:00,Thursday,0,0.0,0,0,0,0,1,41.974,1,3,26,564,0
1,2025-11-06,19:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,280,0
2,2025-11-06,19:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,386,0
3,2025-11-06,19:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,178,0
4,2025-11-06,19:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,475,0
5,2025-11-06,19:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,325,0
6,2025-11-06,19:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,93,0
7,2025-11-06,19:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,341,0
8,2025-11-06,19:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,393,0
9,2025-11-06,19:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,120,0
10,2025-11-06,19:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,104,0
1,2025-11-06,20:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,323,0
2,2025-11-06,20:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,132,0
3,2025-11-06,20:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,340,0
4,2025-11-06,20:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,185,0
5,2025-11-06,20:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,585,0
6,2025-11-06,20:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,612,0
7,2025-11-06,20:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,135,0
8,2025-11-06,20:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,159,0
9,2025-11-06,20:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,301,0
10,2025-11-06,20:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,468,0
1,2025-11-06,21:00,Thursday,0,0.33,0,0,0,0,0,12.755,6,2,34,337,0
2,2025-11-06,21:00,Thursday,0,0.33,0,0,0,0,0,13.073,4,2,34,94,0
3,2025-11-06,21:00,Thursday,0,0.33,0,0,0,0,0,12.969,3,2,34,667,0
4,2025-11-06,21:00,Thursday,0,0.33,0,0,0,0,0,13.055,5,2,34,625,0
5,2025-11-06,21:00,Thursday,0,0.33,0,0,0,0,0,12.614,3,2,34,692,0
6,2025-11-06,21:00,Thursday,0,0.33,0,0,0,0,0,13.621,6,2,34,89,0
7,2025-11-06,21:00,Thursday,0,0.33,0,0,0,0,0,13.167,2,2,34,478,0
8,2025-11-06,21:00,Thursday,0,0.33,0,0,0,0,0,13.335,2,2,34,497,0
9,2025-11-06,21:00,Thursday,0,0.33,0,0,0,0,0,15.138,4,2,34,484,0
10,2025-11-06,21:00,Thursday,0,0.33,0,0,0,0,0,41.974,1,2,34,766,0
1,2025-11-06,22:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,409,0
2,2025-11-06,22:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,67,0
3,2025-11-06,22:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,556,0
4,2025-11-06,22:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,422,0
5,2025-11-06,22:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,266,0
6,2025-11-06,22:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,391,1
7,2025-11-06,22:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,195,0
8,2025-11-06,22:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,647,0
9,2025-11-06,22:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,635,0
10,2025-11-06,22:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,110,0
1,2025-11-06,23:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,231,0
2,2025-11-06,23:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,226,0
3,2025-11-06,23:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,301,0
4,2025-11-06,23:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,377,0
5,2025-11-06,23:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,152,0
6,2025-11-06,23:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,413,0
7,2025-11-06,23:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,304,0
8,2025-11-06,23:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,267,0
9,2025-11-06,23:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,289,0
10,2025-11-06,23:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,309,0
1,2025-11-07,00:00,Friday,0,3.22,0,0,0,0,0,12.755,6,2,34,478,1
2,2025-11-07,00:00,Friday,0,3.22,0,0,0,0,0,13.073,4,2,34,470,0
3,2025-11-07,00:00,Friday,0,3.22,0,0,0,0,0,12.969,3,2,34,267,0
4,2025-11-07,00:00,Friday,0,3.22,0,0,0,0,0,13.055,5,2,34,731,0
5,2025-11-07,00:00,Friday,0,3.22,0,0,0,0,0,12.614,3,2,34,465,1
6,2025-11-07,00:00,Friday,0,3.22,0,0,0,0,0,13.621,6,2,34,640,1
7,2025-11-07,00:00,Friday,0,3.22,0,0,0,0,0,13.167,2,2,34,472,0
8,2025-11-07,00:00,Friday,0,3.22,0,0,0,0,0,13.335,2,2,34,480,0
9,2025-11-07,00:00,Friday,0,3.22,0,0,0,0,0,15.138,4,2,34,750,0
10,2025-11-07,00:00,Friday,0,3.22,0,0,0,0,0,41.974,1,2,34,614,0
1,2025-11-07,01:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,378,0
2,2025-11-07,01:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,287,1
3,2025-11-07,01:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,162,0
4,2025-11-07,01:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,422,0
5,2025-11-07,01:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,100,0
6,2025-11-07,01:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,361,0
7,2025-11-07,01:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,326,1
8,2025-11-07,01:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,458,0
9,2025-11-07,01:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,187,1
10,2025-11-07,01:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,232,0
1,2025-11-07,02:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,146,0
2,2025-11-07,02:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,175,0
3,2025-11-07,02:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,336,0
4,2025-11-07,02:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,635,1
5,2025-11-07,02:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,284,0
6,2025-11-07,02:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,444,0
7,2025-11-07,02:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,388,0
8,2025-11-07,02:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,585,1
9,2025-11-07,02:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,180,0
10,2025-11-07,02:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,230,0
1,2025-11-07,03:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,490,0
2,2025-11-07,03:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,96,0
3,2025-11-07,03:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,258,0
4,2025-11-07,03:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,484,0
5,2025-11-07,03:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,232,0
6,2025-11-07,03:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,197,0
7,2025-11-07,03:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,344,0
8,2025-11-07,03:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,119,0
9,2025-11-07,03:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,621,0
10,2025-11-07,03:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,304,0
1,2025-11-07,04:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,267,0
2,2025-11-07,04:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,176,0
3,2025-11-07,04:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,74,0
4,2025-11-07,04:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,302,0
5,2025-11-07,04:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,501,0
6,2025-11-07,04:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,609,0
7,2025-11-07,04:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,349,0
8,2025-11-07,04:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,295,0
9,2025-11-07,04:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,260,0
10,2025-11-07,04:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,314,0
1,2025-11-07,05:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,140,0
2,2025-11-07,05:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,218,0
3,2025-11-07,05:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,600,0
4,2025-11-07,05:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,113,0
5,2025-11-07,05:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,525,0
6,2025-11-07,05:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,327,0
7,2025-11-07,05:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,505,0
8,2025-11-07,05:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,553,0
9,2025-11-07,05:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,332,0
10,2025-11-07,05:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,523,0
1,2025-11-07,06:00,Friday,0,0.0,0,0,0,0,1,12.755,6,3,26,499,0
2,2025-11-07,06:00,Friday,0,0.0,0,0,0,0,1,13.073,4,3,26,832,0
3,2025-11-07,06:00,Friday,0,0.0,0,0,0,0,1,12.969,3,3,26,606,0
4,2025-11-07,06:00,Friday,0,0.0,0,0,0,0,1,13.055,5,3,26,894,0
5,2025-11-07,06:00,Friday,0,0.0,0,0,0,0,1,12.614,3,3,26,509,0
6,2025-11-07,06:00,Friday,0,0.0,0,0,0,0,1,13.621,6,3,26,727,0
7,2025-11-07,06:00,Friday,0,0.0,0,0,0,0,1,13.167,2,3,26,779,0
8,2025-11-07,06:00,Friday,0,0.0,0,0,0,0,1,13.335,2,3,26,169,0
9,2025-11-07,06:00,Friday,0,0.0,0,0,0,0,1,15.138,4,3,26,450,0
10,2025-11-07,06:00,Friday,0,0.0,0,0,0,0,1,41.974,1,3,26,361,0
1,2025-11-07,07:00,Friday,0,0.0,1,0,1,0,1,12.755,6,5,10,190,0
2,2025-11-07,07:00,Friday,0,0.0,1,0,1,0,1,13.073,4,5,10,597,0
3,2025-11-07,07:00,Friday,0,0.0,1,0,1,0,1,12.969,3,5,10,445,0
4,2025-11-07,07:00,Friday,0,0.0,1,0,1,0,1,13.055,5,5,10,392,0
5,2025-11-07,07:00,Friday,0,0.0,1,0,1,0,1,12.614,3,5,10,332,0
6,2025-11-07,07:00,Friday,0,0.0,1,0,1,0,1,13.621,6,5,10,542,0
7,2025-11-07,07:00,Friday,0,0.0,1,0,1,0,1,13.167,2,5,10,945,0
8,2025-11-07,07:00,Friday,0,0.0,1,0,1,0,1,13.335,2,5,10,160,0
9,2025-11-07,07:00,Friday,0,0.0,1,0,1,0,1,15.138,4,5,10,1010,0
10,2025-11-07,07:00,Friday,0,0.0,1,0,1,0,1,41.974,1,5,10,815,0
1,2025-11-07,08:00,Friday,0,0.0,0,0,0,0,1,12.755,6,3,26,106,0
2,2025-11-07,08:00,Friday,0,0.0,0,0,0,0,1,13.073,4,3,26,908,0
3,2025-11-07,08:00,Friday,0,0.0,0,0,0,0,1,12.969,3,3,26,231,0
4,2025-11-07,08:00,Friday,0,0.0,0,0,0,0,1,13.055,5,3,26,511,0
5,2025-11-07,08:00,Friday,0,0.0,0,0,0,0,1,12.614,3,3,26,807,0
6,2025-11-07,08:00,Friday,0,0.0,0,0,0,0,1,13.621,6,3,26,184,0
7,2025-11-07,08:00,Friday,0,0.0,0,0,0,0,1,13.167,2,3,26,666,0
8,2025-11-07,08:00,Friday,0,0.0,0,0,0,0,1,13.335,2,3,26,182,0
9,2025-11-07,08:00,Friday,0,0.0,0,0,0,0,1,15.138,4,3,26,628,1
10,2025-11-07,08:00,Friday,0,0.0,0,0,0,0,1,41.974,1,3,26,763,0
1,2025-11-07,09:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,542,0
2,2025-11-07,09:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,646,0
3,2025-11-07,09:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,118,0
4,2025-11-07,09:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,452,0
5,2025-11-07,09:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,197,0
6,2025-11-07,09:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,111,0
7,2025-11-07,09:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,172,0
8,2025-11-07,09:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,280,0
9,2025-11-07,09:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,362,0
10,2025-11-07,09:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,171,0
1,2025-11-07,10:00,Friday,0,5.08,0,0,0,0,0,12.755,6,2,34,699,0
2,2025-11-07,10:00,Friday,0,5.08,0,0,0,0,0,13.073,4,2,34,755,0
3,2025-11-07,10:00,Friday,0,5.08,0,0,0,0,0,12.969,3,2,34,361,0
4,2025-11-07,10:00,Friday,0,5.08,0,0,0,0,0,13.055,5,2,34,268,0
5,2025-11-07,10:00,Friday,0,5.08,0,0,0,0,0,12.614,3,2,34,342,1
6,2025-11-07,10:00,Friday,0,5.08,0,0,0,0,0,13.621,6,2,34,611,0
7,2025-11-07,10:00,Friday,0,5.08,0,0,0,0,0,13.167,2,2,34,246,0
8,2025-11-07,10:00,Friday,0,5.08,0,0,0,0,0,13.335,2,2,34,523,0
9,2025-11-07,10:00,Friday,0,5.08,0,0,0,0,0,15.138,4,2,34,328,0
10,2025-11-07,10:00,Friday,0,5.08,0,0,0,0,0,41.974,1,2,34,729,0
1,2025-11-07,11:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,221,0
2,2025-11-07,11:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,260,0
3,2025-11-07,11:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,640,0
4,2025-11-07,11:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,335,0
5,2025-11-07,11:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,518,0
6,2025-11-07,11:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,292,0
7,2025-11-07,11:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,418,0
8,2025-11-07,11:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,148,0
9,2025-11-07,11:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,249,0
10,2025-11-07,11:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,132,0
1,2025-11-07,12:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,270,0
2,2025-11-07,12:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,587,0
3,2025-11-07,12:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,406,0
4,2025-11-07,12:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,586,0
5,2025-11-07,12:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,637,0
6,2025-11-07,12:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,370,0
7,2025-11-07,12:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,88,0
8,2025-11-07,12:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,166,0
9,2025-11-07,12:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,373,0
10,2025-11-07,12:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,357,0
1,2025-11-07,13:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,292,0
2,2025-11-07,13:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,559,0
3,2025-11-07,13:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,74,0
4,2025-11-07,13:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,85,0
5,2025-11-07,13:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,296,0
6,2025-11-07,13:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,136,0
7,2025-11-07,13:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,605,0
8,2025-11-07,13:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,293,0
9,2025-11-07,13:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,105,0
10,2025-11-07,13:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,340,0
1,2025-11-07,14:00,Friday,0,6.88,0,0,0,0,0,12.755,6,2,34,499,0
2,2025-11-07,14:00,Friday,0,6.88,0,0,0,0,0,13.073,4,2,34,608,0
3,2025-11-07,14:00,Friday,0,6.88,0,0,0,0,0,12.969,3,2,34,700,0
4,2025-11-07,14:00,Friday,0,6.88,0,0,0,0,0,13.055,5,2,34,584,0
5,2025-11-07,14:00,Friday,0,6.88,0,0,0,0,0,12.614,3,2,34,657,0
6,2025-11-07,14:00,Friday,0,6.88,0,0,0,0,0,13.621,6,2,34,225,0
7,2025-11-07,14:00,Friday,0,6.88,0,0,0,0,0,13.167,2,2,34,99,0
8,2025-11-07,14:00,Friday,0,6.88,0,0,0,0,0,13.335,2,2,34,89,0
9,2025-11-07,14:00,Friday,0,6.88,0,0,0,0,0,15.138,4,2,34,203,0
10,2025-11-07,14:00,Friday,0,6.88,0,0,0,0,0,41.974,1,2,34,121,0
1,2025-11-07,15:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,637,0
2,2025-11-07,15:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,75,0
3,2025-11-07,15:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,366,0
4,2025-11-07,15:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,497,0
5,2025-11-07,15:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,430,0
6,2025-11-07,15:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,596,0
7,2025-11-07,15:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,462,0
8,2025-11-07,15:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,586,0
9,2025-11-07,15:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,408,0
10,2025-11-07,15:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,257,0
1,2025-11-07,16:00,Friday,0,4.04,0,0,0,0,1,12.755,6,4,18,1069,0
2,2025-11-07,16:00,Friday,0,4.04,0,0,0,0,1,13.073,4,4,18,435,0
