segmento_id,dia,hora,nivel_congestion,velocidad_kmh,carga_vehicular,construccion_vial,tipo_dia,hora_entrada_est,hora_salida_est,hora_entrada_trab,hora_salida_trab,tipo_vehiculo,ruta_id,orden,paradas_cercanas
2,2025-01-04,17:00,5,19,1330,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-04,17:00,5,20,1380,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-04,17:00,5,20,1380,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-04,17:00,5,20,1353,0,Sábado,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-04,17:00,5,24,1418,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-04,17:00,5,18,1388,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-04,17:00,4,25,1123,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-04,17:00,5,23,1437,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-04,17:00,4,27,1159,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-04,17:00,5,15,1478,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-04,18:00,5,16,1469,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-04,18:00,5,16,1469,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-04,18:00,4,28,1196,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-04,18:00,5,19,1402,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-04,18:00,5,19,1402,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-04,18:00,5,16,1365,0,Sábado,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-04,18:00,4,25,1147,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-04,18:00,5,17,1397,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-04,18:00,5,19,1381,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-04,18:00,4,27,1032,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-04,18:00,4,26,1106,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-04,18:00,4,33,1130,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-04,19:00,1,64,168,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-04,19:00,1,64,168,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-04,19:00,1,57,232,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-04,19:00,1,58,246,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-04,19:00,1,58,246,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-04,19:00,1,63,238,0,Sábado,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-04,19:00,1,60,225,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-04,19:00,1,58,262,0,Sábado,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-04,19:00,1,58,203,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-04,19:00,1,60,267,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-04,19:00,1,60,315,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-04,19:00,1,61,292,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-04,20:00,1,59,244,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-04,20:00,1,59,244,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-04,20:00,1,59,290,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-04,20:00,1,63,293,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-04,20:00,1,63,293,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-04,20:00,1,63,333,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-04,20:00,1,57,356,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-04,20:00,1,64,300,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-04,20:00,1,58,244,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-04,20:00,1,64,215,1,Sábado,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-04,20:00,1,60,247,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-04,20:00,1,60,322,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-04,21:00,1,62,361,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-04,21:00,1,62,361,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-04,21:00,1,59,295,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-04,21:00,1,62,253,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-04,21:00,1,62,253,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-04,21:00,1,57,247,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-04,21:00,2,50,656,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-04,21:00,1,59,301,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-04,21:00,1,62,275,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-04,21:00,1,55,262,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-04,21:00,1,61,279,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-04,21:00,2,53,656,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-04,22:00,2,49,601,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-04,22:00,2,49,601,0,Sábado,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-04,22:00,1,64,352,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-04,22:00,1,64,189,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-04,22:00,1,64,189,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-04,22:00,1,56,262,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-04,22:00,1,64,298,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-04,22:00,1,60,342,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-04,22:00,1,56,292,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-04,22:00,1,61,281,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-04,22:00,1,59,236,0,Sábado,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-04,22:00,1,61,243,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-04,23:00,1,56,282,0,Sábado,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-04,23:00,1,56,282,0,Sábado,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-04,23:00,1,60,312,0,Sábado,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-04,23:00,1,62,257,0,Sábado,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-04,23:00,1,62,257,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-04,23:00,1,55,275,0,Sábado,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-04,23:00,2,54,480,0,Sábado,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-04,23:00,1,58,215,0,Sábado,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-04,23:00,1,55,292,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-04,23:00,1,55,264,0,Sábado,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-04,23:00,1,56,269,0,Sábado,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-04,23:00,1,60,237,0,Sábado,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-05,00:00,1,56,320,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-05,00:00,1,56,320,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-05,00:00,1,58,311,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-05,00:00,1,63,278,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-05,00:00,1,63,278,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-05,00:00,1,55,336,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-05,00:00,1,61,240,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-05,00:00,1,60,276,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-05,00:00,1,60,346,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-05,00:00,1,63,343,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-05,00:00,1,55,292,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-05,00:00,1,60,284,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-05,01:00,1,57,329,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-05,01:00,1,57,329,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-05,01:00,1,55,260,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-05,01:00,2,48,523,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-05,01:00,2,48,523,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-05,01:00,1,58,154,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-05,01:00,1,58,328,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-05,01:00,1,58,246,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-05,01:00,1,61,295,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-05,01:00,1,62,266,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-05,01:00,1,56,362,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-05,01:00,1,55,255,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-05,02:00,1,61,225,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-05,02:00,1,61,225,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-05,02:00,1,59,314,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-05,02:00,1,57,317,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-05,02:00,1,57,317,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-05,02:00,1,62,323,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-05,02:00,1,59,333,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-05,02:00,2,47,621,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-05,02:00,1,59,221,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-05,02:00,1,55,260,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-05,02:00,1,58,326,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-05,02:00,1,56,356,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-05,03:00,2,48,505,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-05,03:00,2,48,505,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-05,03:00,1,63,317,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-05,03:00,1,64,309,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-05,03:00,1,64,309,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-05,03:00,1,59,232,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-05,03:00,1,62,302,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-05,03:00,1,55,209,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-05,03:00,1,56,264,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-05,03:00,1,59,338,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-05,03:00,1,59,314,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-05,03:00,1,59,249,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-05,04:00,1,59,276,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-05,04:00,1,59,276,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-05,04:00,1,63,329,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-05,04:00,1,56,392,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-05,04:00,1,56,392,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-05,04:00,1,59,301,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-05,04:00,1,62,308,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-05,04:00,1,61,322,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-05,04:00,1,58,317,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-05,04:00,1,61,271,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-05,04:00,1,64,309,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-05,04:00,1,60,373,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-05,05:00,1,60,287,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-05,05:00,1,60,287,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-05,05:00,1,57,253,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-05,05:00,1,60,334,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-05,05:00,1,60,334,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-05,05:00,1,56,296,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-05,05:00,1,56,221,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-05,05:00,1,62,409,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-05,05:00,1,55,356,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-05,05:00,1,62,356,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-05,05:00,1,59,307,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-05,05:00,1,61,341,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-05,06:00,3,39,865,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-05,06:00,3,39,865,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-05,06:00,3,41,785,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-05,06:00,3,36,913,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-05,06:00,3,36,913,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-05,06:00,5,20,1426,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-05,06:00,3,36,926,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-05,06:00,3,44,807,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-05,06:00,4,26,1084,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-05,06:00,3,38,850,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-05,06:00,3,41,763,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-05,06:00,4,30,1109,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-05,07:00,3,44,841,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-05,07:00,3,44,841,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-05,07:00,3,44,792,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-05,07:00,5,21,1470,1,Domingo,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-05,07:00,5,21,1470,1,Domingo,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-05,07:00,3,35,880,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-05,07:00,3,44,891,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-05,07:00,3,39,815,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-05,07:00,3,42,885,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-05,07:00,3,40,853,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-05,07:00,3,39,764,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-05,07:00,3,44,816,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-05,08:00,3,40,801,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-05,08:00,3,40,801,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-05,08:00,3,41,732,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-05,08:00,4,31,1109,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-05,08:00,4,31,1109,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-05,08:00,3,43,903,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-05,08:00,3,40,815,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-05,08:00,4,30,1103,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-05,08:00,4,25,1116,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-05,08:00,3,42,860,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-05,08:00,3,44,892,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-05,08:00,4,26,1134,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-05,09:00,1,60,400,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-05,09:00,1,60,400,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-05,09:00,1,62,353,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-05,09:00,1,55,243,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-05,09:00,1,55,243,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-05,09:00,1,62,278,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-05,09:00,2,49,633,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-05,09:00,1,62,308,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-05,09:00,1,56,235,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-05,09:00,2,45,565,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-05,09:00,2,48,531,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-05,09:00,1,64,263,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-05,10:00,2,49,596,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-05,10:00,2,49,596,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-05,10:00,1,58,276,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-05,10:00,1,61,259,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-05,10:00,1,61,259,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-05,10:00,2,47,570,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-05,10:00,1,56,278,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-05,10:00,1,57,270,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-05,10:00,1,57,356,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-05,10:00,2,46,523,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-05,10:00,1,56,277,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-05,10:00,1,58,329,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-05,11:00,1,62,248,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-05,11:00,1,62,248,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-05,11:00,1,64,228,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-05,11:00,1,64,276,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-05,11:00,1,64,276,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-05,11:00,1,63,306,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-05,11:00,1,57,310,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-05,11:00,1,57,261,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-05,11:00,1,63,283,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-05,11:00,1,57,322,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-05,11:00,1,60,202,0,Domingo,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-05,11:00,1,62,257,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-05,12:00,3,40,846,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-05,12:00,3,40,846,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-05,12:00,2,52,517,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-05,12:00,3,40,870,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-05,12:00,3,40,870,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-05,12:00,3,43,871,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-05,12:00,2,51,566,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-05,12:00,2,45,521,0,Domingo,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-05,12:00,3,40,851,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-05,12:00,2,45,536,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-05,12:00,2,54,589,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-05,12:00,3,39,881,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-05,13:00,3,36,903,1,Domingo,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-05,13:00,3,36,903,1,Domingo,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-05,13:00,2,49,617,0,Domingo,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-05,13:00,4,27,1102,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-05,13:00,4,27,1102,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-05,13:00,1,64,264,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-05,13:00,3,41,852,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-05,13:00,3,42,837,0,Domingo,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-05,13:00,3,44,742,0,Domingo,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-05,13:00,3,36,825,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-05,13:00,3,38,931,0,Domingo,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-05,13:00,2,54,499,0,Domingo,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-05,14:00,1,61,220,0,Domingo,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-05,14:00,1,61,220,0,Domingo,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-05,14:00,1,57,296,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-05,14:00,1,56,300,0,Domingo,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-05,14:00,1,56,300,0,Domingo,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-05,14:00,1,62,360,0,Domingo,07:00,12:00,08:00,17:00,moto,R2,1,0.0
